name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code
Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,1083,SA,VE,VE-S,Santo Domingo,yes,SVSO,STD
Sub Teniente Nestor Arias Airport,10.2787,-68.755203,761,SA,VE,VE-U,San Felipe,no,SVSP,SNF
San Fernando de Apure Las Flecheras National Airport,7.88332,-67.444,154,SA,VE,VE-C,San Fernando de Apure,no,SVSR,SFD
San Tomé Airport,8.945146561,-64.1510849,861,SA,VE,VE-B,El Tigre,yes,SVST,SOM
Miguel Urdaneta Fernández Airport,8.97455,-71.943253,32,SA,VE,VE-V,San Carlos del Zulia,no,SVSZ,STB
Tucupita Airport,9.088994,-62.094173,16,SA,VE,VE-Y,Tucupita,no,SVTC,TUV
Tumeremo Airport,7.24938,-61.52893,345,SA,VE,VE-F,,no,SVTM,TMO
Uriman Airport,5.358118,-62.671625,1148,SA,VE,VE-F,Urimán,no,SVUM,URM
Uon Quen Airport,4.984002,-61.730102,2820,SA,VE,VE-F,Uonquén,no,SVUQ,WOK
Arturo Michelena International Airport,10.149733,-67.928398,1411,SA,VE,VE-G,Valencia,yes,SVVA,VLN
Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,250,SA,VE,VE-L,El Vigía,yes,SVVG,VIG
Dr. Antonio Nicolás Briceño Airport,9.340478,-70.584061,2060,SA,VE,VE-T,Valera,yes,SVVL,VLV
Valle de La Pascua Airport,9.222027779,-65.99358368,410,SA,VE,VE-J,,no,SVVP,VDP
Barcelos Airport,-0.981191,-62.918603,112,SA,BR,BR-AM,Barcelos,yes,SWBC,BAZ
Borba Airport,-4.40634,-59.602402,98,SA,BR,BR-AM,Borba,yes,SWBR,RBB
Carauari Airport,-4.871473,-66.897552,355,SA,BR,BR-AM,Carauari,yes,SWCA,CAF
Costa Marques Airport,-12.4211,-64.251602,623,SA,BR,BR-RO,Costa Marques,no,SWCQ,CQS
Diamantino Airport,-14.3769,-56.400398,1539,SA,BR,BR-MT,Diamantino,no,SWDM,DMT
Dianópolis Airport,-11.5954,-46.846699,2415,SA,BR,BR-TO,Dianópolis,no,SWDN,DNO
Eirunepé Airport,-6.639533,-69.879709,400,SA,BR,BR-AM,Eirunepé,no,SWEI,ERN
Canarana Airport,-13.574444,-52.270557,1314,SA,BR,BR-MT,Canarana,no,SWEK,CQA
São Félix do Araguaia Airport,-11.6324,-50.689602,650,SA,BR,BR-MT,São Félix Do Araguaia,no,SWFX,SXO
Gurupi Airport,-11.7396,-49.132198,1148,SA,BR,BR-TO,Gurupi,no,SWGI,GRP
Araguaína Airport,-7.22787,-48.240501,771,SA,BR,BR-TO,Araguaína,yes,SWGN,AUX
Frederico Carlos Müller Airport,-14.019959,-52.152003,1476,SA,BR,BR-MT,Água Boa,no,SWHP,GGB
Humaitá Airport,-7.532120228,-63.07210159,230,SA,BR,BR-AM,Humaitá,no,SWHT,HUW
Ipiranga Airport,-2.940141,-69.694264,220,SA,BR,BR-AM,Santo Antônio do Içá,no,SWII,IPG
Santa Izabel do Morro Airport,-11.57229996,-50.66619873,647,SA,BR,BR-TO,Cristalândia,no,SWIY,IDO
Juína Airport,-11.419444,-58.701668,1083,SA,BR,BR-MT,Juína,no,SWJN,JIA
Jataí Airport,-17.82990074,-51.77299881,2529,SA,BR,BR-GO,Jataí,no,SWJW,JTI
Cáceres Airport,-16.0436,-57.629902,492,SA,BR,BR-MT,Cáceres,no,SWKC,CCX
Danilson Municipal Airport,-4.13406,-63.132599,151,SA,BR,BR-AM,Coari,no,SWKO,CIZ
Catalão Airport,-18.216801,-47.8997,2612,SA,BR,BR-GO,Catalão,no,SWKT,TLZ
Lábrea Airport,-7.27897,-64.769501,243,SA,BR,BR-AM,Lábrea,yes,SWLB,LBR
General Leite de Castro Airport,-17.834723,-50.956112,2464,SA,BR,BR-GO,Rio Verde,no,SWLC,RVD
Maués Airport,-3.37217,-57.7248,69,SA,BR,BR-AM,Maués,no,SWMW,MBZ
Novo Aripuanã Airport,-5.11803,-60.364899,118,SA,BR,BR-AM,Novo Aripuanã,no,SWNA,NVP
Novo Campo Airport,-8.834573,-67.312485,394,SA,BR,BR-AM,Boca do Acre,no,SWNK,BCR
Niquelândia Airport,-14.434869,-48.491615,2756,SA,BR,BR-GO,Niquelândia,no,SWNQ,NQL
Anápolis Airport,-16.363575,-48.9288,3648,SA,BR,BR-GO,Anápolis,no,SWNS,APS
Fonte Boa Airport,-2.53260994,-66.08319855,207,SA,BR,BR-AM,Fonte Boa,no,SWOB,FBA
Parintins Airport,-2.673521,-56.777625,87,SA,BR,BR-AM,Parintins,no,SWPI,PIN
Pimenta Bueno Airport,-11.6416,-61.1791,682,SA,BR,BR-RO,Pimenta Bueno,no,SWPM,PBQ
Fazenda Piraguassu Airport,-10.85935,-51.688152,643,SA,BR,BR-MT,Porto Alegre do Norte,no,SWPQ,PBX
Tapuruquara Airport,-0.378604,-64.992558,141,SA,BR,BR-AM,Santa Isabel do Rio Negro,yes,SWTP,IRZ
Tangará da Serra Airport,-14.662,-57.443744,1473,SA,BR,BR-MT,Tangará da Serra,yes,SWTS,TGQ
Fazenda Tucunaré Airport,-13.465528,-58.866935,1814,SA,BR,BR-MT,Sapezal,no,SWTU,AZL
São Miguel do Araguaia Airport,-13.3313,-50.197601,1249,SA,BR,BR-GO,São Miguel do Araguaia,no,SWUA,SQM
Vila Rica Airport,-9.981057,-51.140358,833,SA,BR,BR-MT,Vila Rica,no,SWVC,VLP
Orlando Villas Boas Regional Airport,-10.170368,-54.953964,886,SA,BR,BR-MT,Matupá,no,SWXM,MBK
Xavantina Airport,-14.697778,-52.347246,1037,SA,BR,BR-MT,Nova Xavantina,no,SWXV,NOK
Aishalton Airport,2.47403,-59.320786,587,SA,GY,GY-UT,Aishalton,no,SYAH,AHL
Annai Airport,3.95944,-59.124199,301,SA,GY,GY-UT,Annai,no,SYAN,NAI
Baramita Airport,7.371096,-60.48926,328,SA,GY,GY-BA,Baramita,no,SYBR,BMJ
Bartica A Airport,6.358864,-58.655207,3,SA,GY,GY-CU,Bartica,no,SYBT,GFO
Cheddi Jagan International Airport,6.49855,-58.254101,95,SA,GY,GY-DE,Georgetown,yes,SYCJ,GEO
Eugene F. Correia International Airport,6.805881,-58.107657,10,SA,GY,GY-DE,Ogle,yes,SYEC,OGL
Imbaimadai Airport,5.70811,-60.294201,1646,SA,GY,GY-CU,Imbaimadai,no,SYIB,IMB
Kaieteur Airport,5.177349,-59.48898,1520,SA,GY,GY-PT,Kaieteur Falls,yes,SYKA,KAI
Kamarang Airport,5.86534,-60.614201,1601,SA,GY,GY-CU,Kamarang,no,SYKM,KAR
Karanambo Airport,3.752572,-59.30902,300,SA,GY,GY-UT,Karanambo,no,SYKR,KRM
Karasabai Airport,4.03005,-59.54749,731,SA,GY,GY-UT,Karasabai,no,SYKS,KRG
Kato Airport,4.64916,-59.832199,2299,SA,GY,GY-PT,Kato,no,SYKT,KTO
Konawaruk Airport,5.2684,-58.995,230,SA,GY,GY-PT,Konawaruk,no,SYKZ,KKG
Lumid Pau Airport,2.3939299583399998,-59.44100189,656,SA,GY,GY-UT,Lumid Pau,no,SYLP,LUB
Lethem Airport,3.37276,-59.789398,351,SA,GY,GY-UT,Lethem,yes,SYLT,LTM
Mabaruma Airport,8.20017,-59.777965,45,SA,GY,GY-BA,Mabaruma,no,SYMB,USI
Mahdia Airport,5.272845,-59.149296,300,SA,GY,GY-PT,Mahdia,no,SYMD,MHA
Maikwak Airport,4.898172,-59.817027,2001,SA,GY,GY-PT,Maikwak,no,SYMK,VEG
Monkey Mountain Airport,4.452267,-59.603126,1699,SA,GY,GY-PT,Monkey Mountain,no,SYMM,MYM
Matthews Ridge Airport,7.487736,-60.185237,324,SA,GY,GY-BA,Matthews Ridge,no,SYMR,MWJ
Orinduik Airport,4.72527,-60.035,1797,SA,GY,GY-PT,Orinduik,no,SYOR,ORJ
Port Kaituma Airport,7.74222,-59.882612,20,SA,GY,GY-BA,Port Kaituma,no,SYPK,PKM
Paramakatoi Airport,4.699587,-59.713841,2600,SA,GY,GY-PT,Paramakatoi,no,SYPM,PMT
Paruima Airport,5.81724,-61.055489,1765,SA,GY,GY-CU,Paruima,no,SYPR,PRR
Sand Creek Airport,2.9913,-59.51,360,SA,GY,GY-UT,Sand Creek,no,SYSC,SDC
Skeldon Airport,5.859676,-57.14901,13,SA,GY,GY-EB,Skeldon,no,SYSK,SKM
V. C. Bird International Airport,17.1367,-61.792702,62,NA,AG,AG-03,Osbourn,yes,TAPA,ANU
Grantley Adams International Airport,13.074667,-59.491034,169,NA,BB,BB-01,Bridgetown,yes,TBPB,BGI
Takotna Airport,62.993206,-156.029026,825,NA,US,US-AK,Takotna,yes,PPCT,TCT
Canefield Airport,15.336693,-61.392108,13,NA,DM,DM-10,Canefield,yes,TDCF,DCF
Douglas-Charles Airport,15.546673,-61.301082,73,NA,DM,DM-02,Marigot,yes,TDPD,DOM
La Désirade Airport,16.296902,-61.0844,10,NA,GP,GP-U-A,Grande Anse,yes,TFFA,DSD
Basse-Terre Baillif Airport,16.013648,-61.742928,59,NA,GP,GP-U-A,Basse-Terre,yes,TFFB,BBR
St-François Airport,16.257799,-61.262501,10,NA,GP,GP-U-A,St-François,yes,TFFC,SFC
Martinique Aimé Césaire International Airport,14.591,-61.003201,16,NA,MQ,MQ-U-A,Fort-de-France,yes,TFFF,FDF
Grand Case-l'Espérance Airport,18.100057,-63.047444,7,NA,MF,MF-U-A,Grand Case,yes,TFFG,SFG
St. Jean Airport,17.904398,-62.843333,49,NA,BL,BL-U-A,Gustavia,yes,TFFJ,SBH
Marie-Galante Airport,15.868925,-61.270087,16,NA,GP,GP-U-A,Grand-Bourg,yes,TFFM,GBJ
Maryse Condé International Airport,16.265443,-61.532754,36,NA,GP,GP-U-A,Pointe-à-Pitre,yes,TFFR,PTP
Terre-de-Haut Airport,15.86439991,-61.58060074,46,NA,GP,GP-U-A,Les Saintes,no,TFFS,LSS
Maurice Bishop International Airport,12.003996,-61.785302,41,NA,GD,GD-GE,Saint George's,yes,TGPY,GND
Lauriston Airport,12.4761,-61.472801,5,NA,GD,GD-PA,Carriacou Island,yes,TGPZ,CRU
Cyril E. King Airport,18.337091,-64.977251,23,NA,VI,VI-ST,Charlotte Amalie,yes,TIST,STT
Henry E. Rohlsen Airport,17.701413,-64.802608,74,NA,VI,VI-SC,Christiansted,yes,TISX,STX
Antonio Nery Juarbe Pol Airport,18.45085,-66.675768,23,NA,PR,PR-U-A,Arecibo,no,TJAB,ARE
Rafael Hernández International Airport,18.4949,-67.129402,237,NA,PR,PR-U-A,Aguadilla,yes,TJBQ,BQN
Benjamin Rivera Noriega Airport,18.312954,-65.303893,49,NA,PR,PR-U-A,Culebra,yes,TJCP,CPX
Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875,10,NA,PR,PR-U-A,San Juan,yes,TJIG,SIG
Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849854,28,NA,PR,PR-U-A,Mayaguez,yes,TJMZ,MAZ
Mercedita International Airport,18.008301,-66.563004,29,NA,PR,PR-U-A,Ponce,yes,TJPS,PSE
José Aponte de la Torre Airport,18.247262,-65.63979,38,NA,PR,PR-U-A,Ceiba,yes,TJRV,NRR
Luis Munoz Marin International Airport,18.4394,-66.001801,9,NA,PR,PR-U-A,San Juan,yes,TJSJ,SJU
Antonio Rivera Rodriguez Airport,18.1348,-65.493599,49,NA,PR,PR-U-A,Vieques,yes,TJVQ,VQS
Robert L. Bradshaw International Airport,17.310845,-62.719117,170,NA,KN,KN-U-A,Basseterre,yes,TKPK,SKB
Vance W. Amory International Airport,17.2057,-62.589901,14,NA,KN,KN-U-A,Charlestown,yes,TKPN,NEV
George F. L. Charles Airport,14.0202,-60.992901,22,NA,LC,LC-02,Castries,yes,TLPC,SLU
Hewanorra International Airport,13.7332,-60.952599,14,NA,LC,LC-11,Vieux Fort,yes,TLPL,UVF
Balkanabat International Airport,39.681052,54.206008,-26,AS,TM,TM-B,Balkanabat,yes,UTAN,BKN
Queen Beatrix International Airport,12.501056,-70.014281,60,NA,AW,AW-U-A,Oranjestad,yes,TNCA,AUA
Flamingo International Airport,12.131,-68.268501,20,NA,BQ,BQ-BO,Kralendijk,yes,TNCB,BON
Hato International Airport,12.1889,-68.959801,29,NA,CW,CW-U-A,Willemstad,yes,TNCC,CUR
F. D. Roosevelt Airport,17.4965,-62.979401,129,NA,BQ,BQ-SE,Oranjestad,yes,TNCE,EUX
Princess Juliana International Airport,18.041,-63.108898,13,NA,SX,SX-U-A,Sint Maarten,yes,TNCM,SXM
Juancho E. Yrausquin Airport,17.64533,-63.220514,60,NA,BQ,BQ-SA,Zion's Hill,yes,TNCS,SAB
Clayton J. Lloyd International Airport,18.204773,-63.05383,127,NA,AI,AI-U-A,The Valley,yes,TQPF,AXA
John A. Osborne Airport,16.791835,-62.193204,550,NA,MS,MS-SP,Gerald's Park,yes,TRPG,MNI
A.N.R. Robinson International Airport,11.149571,-60.831298,38,NA,TT,TT-TOB,Scarborough,yes,TTCP,TAB
Piarco International Airport,10.59535,-61.337568,58,NA,TT,TT-TUP,Port of Spain,yes,TTPP,POS
Captain Auguste George Airport,18.727734,-64.32852,9,NA,VG,VG-U-A,Anegada,no,TUPA,NGD
Terrance B. Lettsome International Airport,18.445492,-64.541707,15,NA,VG,VG-U-A,Beef Island,yes,TUPJ,EIS
Virgin Gorda Airport,18.446634,-64.427932,9,NA,VG,VG-U-A,Spanish Town,yes,TUPW,VIJ
Argyle International Airport,13.159725,-61.148801,136,NA,VC,VC-04,Kingstown,yes,TVSA,SVD
J F Mitchell Airport,12.9884,-61.262001,15,NA,VC,VC-06,Bequia,yes,TVSB,BQU
Canouan Airport,12.699,-61.3424,11,NA,VC,VC-06,Canouan,yes,TVSC,CIW
Mustique Airport,12.8879,-61.180199,8,NA,VC,VC-06,Lovell,yes,TVSM,MQS
Union Island International Airport,12.600135,-61.411945,16,NA,VC,VC-06,Union Island,yes,TVSU,UNI
Tumxuk Tangwangcheng Airport,39.886663,79.233408,3566,AS,CN,CN-65,Tumxuk,yes,ZWTS,TWC
L.F. Wade International Airport,32.363802,-64.67824,12,NA,BM,BM-U-A,Hamilton,yes,TXKF,BDA
Almaty International Airport,43.354267,77.042828,2234,AS,KZ,KZ-ALA,Almaty,yes,UAAA,ALA
Balkhash Airport,46.894246,75.004533,1446,AS,KZ,KZ-KAR,Balkhash,yes,UAAH,BXH
Usharal Airport,46.190767,80.830922,1288,AS,KZ,KZ-JET,Usharal,yes,UAAL,USJ
Boralday Airport,43.352052,76.883039,2313,AS,KZ,KZ-ALM,Boralday,no,UAAR,BXJ
Taldykorgan Airport,45.12255,78.442758,1925,AS,KZ,KZ-JET,Taldykorgan,yes,UAAT,TDK
Nursultan Nazarbayev International Airport,51.027035,71.467094,1165,AS,KZ,KZ-AST,Astana,yes,UACC,NQZ
Kokshetau International Airport,53.329102,69.594597,900,AS,KZ,KZ-AKM,Kokshetau,yes,UACK,KOV
Petropavl International Airport,54.775622,69.187415,453,AS,KZ,KZ-SEV,Petropavl,yes,UACP,PPK
Taraz International Airport,42.8536,71.303596,2184,AS,KZ,KZ-ZHA,Taraz,yes,UADD,DMB
Manas International Airport,43.061298,74.4776,2058,AS,KG,KG-C,Bishkek,yes,UCFM,BSZ
Osh International Airport,40.609001,72.793297,2927,AS,KG,KG-O,Osh,yes,UCFO,OSS
Karakol International Airport,42.508099,78.407799,5590,AS,KG,KG-Y,Karakol,yes,UCFK,IKG
Shymkent International Airport,42.365021,69.47564,1385,AS,KZ,KZ-YUZ,Shymkent,yes,UAII,CIT
Hazrat Sultan International Airport,43.311087,68.550352,951,AS,KZ,KZ-YUZ,Turkıstan,yes,UAIT,HSA
Zhezkazgan National Airport,47.708953,67.738094,1250,AS,KZ,KZ-ULY,Zhezkazgan,yes,UAKD,DZN
Sary-Arka Airport,49.670799,73.334396,1765,AS,KZ,KZ-KAR,Karaganda,yes,UAKK,KGF
Baikonur Krayniy International Airport,45.621994,63.210773,317,AS,KZ,KZ-BAY,Baikonur,yes,UAOL,BXY
Korkyt Ata International Airport,44.706902,65.592499,433,AS,KZ,KZ-KZY,Kyzylorda,yes,UAOO,KZO
Manshuk Mametova International Airport,51.151976,51.543652,125,AS,KZ,KZ-ZAP,Uralsk,yes,UARR,URA
Ekibastuz Airport,51.590999603271484,75.21499633789062,621,AS,KZ,KZ-PAV,Ekibastuz,no,UASB,EKB
Oskemen International Airport,50.035033,82.496057,939,AS,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),yes,UASK,UKK
Pavlodar International Airport,52.194982,77.073088,410,AS,KZ,KZ-PAV,Pavlodar,yes,UASP,PWQ
Semei International Airport,50.351295,80.234398,761,AS,KZ,KZ-ABA,Semey,yes,UASS,PLX
Zaysan Airport,47.487491,84.887675,1877,AS,KZ,KZ-VOS,Zaysan,yes,UASZ,SZI
Aktau International Airport,43.860093,51.09086,73,AS,KZ,KZ-MAN,Aktau,yes,UATE,SCO
Atyrau International Airport,47.121318,51.820343,-72,AS,KZ,KZ-ATY,Atyrau,yes,UATG,GUW
Aktobe International Airport,50.248116,57.204144,738,AS,KZ,KZ-AKT,Aktobe,yes,UATT,AKX
Arkalyk North Airport,50.318599700927734,66.95279693603516,1266,AS,KZ,KZ-KUS,Arkalyk,no,UAUR,AYK
Kostanay International Airport,53.206902,63.550301,595,AS,KZ,KZ-KUS,Kostanay,yes,UAUU,KSN
Heydar Aliyev International Airport,40.47278,50.050931,10,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD
Fuzuli International Airport,39.594578,47.196128,1247,AS,AZ,AZ-FUZ,Fuzuli,no,UBBF,FZL
Ganja International Airport,40.738692,46.320383,1083,AS,AZ,AZ-GA,Ganja,yes,UBBG,GNJ
Lankaran International Airport,38.757919,48.807042,30,AS,AZ,AZ-LA,Lankaran,yes,UBBL,LLK
Nakhchivan International Airport,39.188801,45.458401,2863,AS,AZ,AZ-NX,Nakhchivan,yes,UBBN,NAJ
Gabala International Airport,40.808617,47.725389,935,AS,AZ,AZ-QAB,Gabala,yes,UBBQ,GBB
Zaqatala International Airport,41.557823,46.669464,1279,AS,AZ,AZ-ZAQ,Zaqatala,no,UBBY,ZTU
Yevlakh Airport,40.631901,47.141899,49,AS,AZ,AZ-YE,Yevlakh,no,UBEE,YLV
Issyk-Kul International Airport,42.585584,76.701181,5425,AS,KG,KG-Y,Tamchy,yes,UCFL,IKU
Shirak International Airport,40.750401,43.859299,5000,AS,AM,AM-SH,Gyumri,yes,UDSG,LWN
Zvartnots International Airport,40.148941,44.397887,2838,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN
Batagay Airport,67.648003,134.695007,696,AS,RU,RU-SA,Batagay,yes,UEBB,BQJ
Sakkyryr Airport,67.792,130.394,1686,EU,RU,RU-SA,Batagay-Alyta,yes,UEBS,SUK
Ust-Kuyga Airport,70.011002,135.645004,327,EU,RU,RU-SA,Ust-Kuyga,yes,UEBT,UKG
Talakan Airport,59.876389,111.044444,1329,EU,RU,RU-SA,Talakan Oil Field,no,UECT,TLK
Aldan Airport,58.60279846191406,125.40899658203125,2241,AS,RU,RU-SA,Aldan,no,UEEA,ADH
Platon Oyunsky Yakutsk International Airport,62.0933,129.770996,325,AS,RU,RU-SA,Yakutsk,yes,UEEE,YKS
Chulman Airport,56.91389847,124.9140015,2812,AS,RU,RU-SA,Neryungri,yes,UELL,NER
Moma Airport,66.450861,143.261551,656,AS,RU,RU-SA,Khonuu,yes,UEMA,MQJ
Typliy Klyuch Airport,62.78900146,136.8549957,925,EU,RU,RU-SA,Khandyga,no,UEMH,KDY
Magan Airport,62.103484,129.545288,577,AS,RU,RU-SA,Magan,no,UEMM,GYG
Olyokminsk Airport,60.401833,120.476094,656,AS,RU,RU-SA,Olyokminsk,yes,UEMO,OLZ
Ust-Nera Airport,64.550003,143.115005,1805,AS,RU,RU-SA,Ust-Nera,yes,UEMT,USR
Ust-Maya Airport,60.35699844,134.4349976,561,EU,RU,RU-SA,Ust-Maya,yes,UEMU,UMS
Verkhnevilyuisk Airport,63.4580574,120.269165,411,AS,RU,RU-SA,Verkhnevilyuisk,yes,UENI,VHV
Nyurba Airport,63.296703,118.341953,394,AS,RU,RU-SA,Nyurba,no,UENN,NYR
Suntar Airport,62.18500137,117.6350021,452,AS,RU,RU-SA,Suntar,yes,UENS,SUY
Vilyuisk Airport,63.756668,121.693336,361,AS,RU,RU-SA,Vilyuisk,yes,UENW,VYI
Lensk Airport,60.72060013,114.8259964,801,AS,RU,RU-SA,Lensk,yes,UERL,ULK
Olenyok Airport,68.514999,112.480003,847,EU,RU,RU-SA,Olenyok,no,UERO,ONK
Polyarny Airport,66.400398,112.029999,1660,AS,RU,RU-SA,Yakutia,yes,UERP,PYJ
Mirny Airport,62.534698486328125,114.03900146484375,1156,AS,RU,RU-SA,Mirny,yes,UERR,MJZ
Saskylakh Airport,71.927902,114.080002,,EU,RU,RU-SA,Saskylakh,yes,UERS,SYS
Belaya Gora Airport,68.556227,146.22784,118,AS,RU,RU-SA,Belaya Gora,no,UESG,BGN
Srednekolymsk Airport,67.4805,153.7364,60,AS,RU,RU-SA,Srednekolymsk,yes,UESK,SEK
Chokurdakh Airport,70.6231,147.901993,151,AS,RU,RU-SA,Chokurdah,yes,UESO,CKH
Cherskiy Airport,68.74060059,161.33799743652344,20,AS,RU,RU-SA,Cherskiy,yes,UESS,CYX
Tiksi Airport,71.6977005,128.9029999,26,AS,RU,RU-SA,Tiksi,yes,UEST,IKS
Zyryanka Airport,65.7485,150.8889,140,AS,RU,RU-SA,Zyryanka,yes,UESU,ZKP
Zhigansk Airport,66.79650116,123.3610001,292,AS,RU,RU-SA,Zhigansk,yes,UEVV,ZIX
David the Builder Kutaisi International Airport,42.177448,42.485353,223,AS,GE,GE-IM,Kopitnari,yes,UGKO,KUT
Alexander Kartveli Batumi International Airport,41.60939,41.600315,105,AS,GE,GE-AJ,Batumi,yes,UGSB,BUS
Vladislav Ardzinba Sukhum International Airport,42.8582,41.128101,53,AS,GE,GE-AB,Sukhumi,yes,UGSS,SUI
Tbilisi International Airport,41.669201,44.9547,1624,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS
Ignatyevo Airport,50.42539978027344,127.41200256347656,638,AS,RU,RU-AMU,Blagoveschensk,yes,UHBB,BQS
Tynda Airport,55.284936,124.77901,2001,AS,RU,RU-AMU,Tynda,no,UHBW,TYD
Khabarovsk Novy Airport,48.528338,135.188588,244,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV
Komsomolsk-on-Amur Airport,50.409000396728516,136.9340057373047,92,AS,RU,RU-KHA,Komsomolsk-on-Amur,yes,UHKK,KXK
Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348,768,AS,RU,RU-KHA,Sovetskaya Gavan,no,UHKM,GVN
Ugolny Yuri Ryktheu Airport,64.734902,177.740997,194,AS,RU,RU-CHU,Anadyr,yes,UHMA,DYR
Provideniya Bay Airport,64.37809753417969,-173.2429962,72,EU,RU,RU-CHU,Chukotka,no,UHMD,PVS
Keperveem Airport,67.845001,166.139999,623,AS,RU,RU-CHU,Keperveem,yes,UHMK,KPW
Sokol Airport,59.9109993,150.72000122070312,574,AS,RU,RU-MAG,Magadan,yes,UHMM,GDX
Markovo Airport,64.665446,170.417626,75,AS,RU,RU-CHU,Markovo,yes,UHMO,KVM
Pevek Airport,69.783302,170.597,11,AS,RU,RU-CHU,Apapelgino,yes,UHMP,PWE
Severo-Evensk Airport,61.921786,159.229059,32,AS,RU,RU-MAG,Evensk,no,UHMW,SWV
Bogorodskoye Airport,52.381041,140.449378,150,AS,RU,RU-KHA,Bogorodskoye,yes,UHNB,BQG
Nikolayevsk-na-Amure Airport,53.154999,140.649994,170,AS,RU,RU-KHA,Nikolayevsk-na-Amure Airport,yes,UHNN,NLI
Okhotsk Airport,59.410065,143.056503,45,AS,RU,RU-KHA,Okhotsk,yes,UHOO,OHO
Yelizovo Airport,53.168716,158.451068,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,yes,UHPP,PKC
Burevestnik Airport,44.919998,147.621994,79,AS,RU,RU-SAK,Kurilsk,no,UHSB,BVV
Okha Airport,53.516446,142.881426,123,AS,RU,RU-SAK,Okha,no,UHSH,OHH
Iturup Airport,45.256389,147.95549,387,AS,RU,RU-SAK,Kurilsk,yes,UHSI,ITU
Shakhtyorsk Airport,49.1903,142.082993,50,AS,RU,RU-SAK,Shakhtyorsk,yes,UHSK,EKS
Yuzhno-Kurilsk Mendeleyevo Airport,43.961066,145.684977,584,AS,RU,RU-SAK,Yuzhno-Kurilsk,yes,UHSM,DEE
Nogliki Airport,51.783955,143.141785,109,AS,RU,RU-SAK,Nogliki,yes,UHSN,NGK
Zonalnoye Airport,50.669929,142.760082,479,AS,RU,RU-SAK,Tymovskoye,no,UHSO,ZZO
Yuzhno-Sakhalinsk International Airport,46.885461,142.717466,59,AS,RU,RU-SAK,Yuzhno-Sakhalinsk,yes,UHSS,UUS
Amgu Airport,45.84126,137.673568,10,AS,RU,RU-PRI,Amgu,no,UHTG,AEM
Plastun Airport,44.814999,136.292007,66,AS,RU,RU-PRI,Plastun,yes,UHWP,TLY
Vladivostok International Airport,43.396256,132.148155,59,AS,RU,RU-PRI,Artyom,yes,UHWW,VVO
Chita-Kadala International Airport,52.024841,113.305839,2272,AS,RU,RU-ZAB,Chita,yes,UIAA,HTA
Bratsk Airport,56.3696,101.701822,1610,AS,RU,RU-IRK,Bratsk,yes,UIBB,BTK
Irkutsk International Airport,52.266707,104.395563,1675,AS,RU,RU-IRK,Irkutsk,yes,UIII,IKT
Bodaybo Airport,57.866100311299995,114.2429962,919,AS,RU,RU-IRK,Bodaybo,yes,UIKB,ODO
Yerbogachen Airport,61.27500153,108.0299988,400,AS,RU,RU-IRK,Erbogachen,no,UIKE,ERG
Kirensk Airport,57.773,108.064,840,AS,RU,RU-IRK,Kirensk,no,UIKK,KCK
Ust-Kut Airport,56.856701,105.730003,2188,AS,RU,RU-IRK,Ust-Kut,yes,UITT,UKX
Baikal International Airport,51.808614,107.439652,1690,AS,RU,RU-BU,Ulan Ude,yes,UIUU,UUD
Boryspil International Airport,50.345001,30.894699,427,EU,UA,UA-32,Boryspil,no,UKBB,KBP
Kramatorsk Airport,48.706799,37.630922,646,EU,UA,UA-14,Kramatorsk,no,UKCK,KRQ
Mariupol International Airport,47.07609939575195,37.44960021972656,251,EU,UA,UA-14,Mariupol,yes,UKCM,MPW
Berdyansk Airport,46.814999,36.758099,171,EU,UA,UA-23,Berdyansk,no,UKDB,ERD
Dnipro International Airport,48.357201,35.100601,481,EU,UA,UA-12,Dnipro,yes,UKDD,DNK
Zaporizhzhia International Airport,47.866962,35.314723,373,EU,UA,UA-23,Zaporizhia,no,UKDE,OZH
Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,408,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG
Sevastopol International Airport / Belbek Air Base,44.691822,33.57462,344,EU,UA,UA-43,Sevastopol,no,UKFB,UKS
Simferopol International Airport,45.0522,33.975101,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP
Kerch Airport,45.372501,36.401402,171,EU,UA,UA-43,Kerch,no,UKFK,KHC
Kharkiv International Airport,49.926943,36.290814,508,EU,UA,UA-U-A,Kharkiv,no,UKHH,HRK
Suprunovka Airport,49.5686,34.397202,505,EU,UA,UA-53,Poltava,no,UKHP,PLV
Sumy Airport,50.858299,34.762501,594,EU,UA,UA-59,Sumy,no,UKHS,UMY
